id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
734592849160014401,Antico Podere San Luca - La tua Casa sui Colli,325549940,Anna Caterina,,Porto - Saragozza,44.47109423103751,11.293838315001299,Entire home/apt,101,2,12,2024-05-20,0.52,1,68,3,IT037006B42VEATH3N
734630949943909140,A casa di Robby smart,54722708,Roberta,,Porto - Saragozza,44.49782,11.31559,Private room,49,2,63,2024-09-15,2.75,1,36,38,
735959449374095469,Rock 'n' Pop House Bologna,132464778,Welcome To Emilia Romagna & Marche!,,Navile,44.51333229999999,11.3491272,Entire home/apt,108,1,13,2024-08-20,0.60,79,12,8,037006-CV-00198
736011033589596599,Bilocale ristrutturato in zona tipica bolognese,86555649,Silvia,,San Donato - San Vitale,44.4998,11.36582,Entire home/apt,180,2,2,2023-09-28,0.09,1,87,1,
736645616134763157,S.Orsola Sleep&Go,104819553,Massimo,,San Donato - San Vitale,44.49392470000001,11.363436,Private room,79,2,61,2024-06-13,2.66,1,55,33,
737056702114034666,Piccola e accogliente camera matrimoniale,122854917,Liberata,,Savena,44.45724,11.37037,Private room,41,1,19,2023-09-30,0.82,1,14,4,
738225000657298753,Frassinago Suites-Split Level Deluxe,49812442,Rambaldo,,Porto - Saragozza,44.49185,11.33104,Entire home/apt,180,1,43,2024-08-28,1.98,31,95,26,037006-CV-00294
738225030373753795,Frassinago Suites- All Palace,49812442,Rambaldo,,Porto - Saragozza,44.4922878,11.331951,Entire home/apt,1465,1,3,2023-05-22,0.17,31,50,0,037006-CV-00294
739503809279122786,We Home - [Dall'ARA57] Bologna Appartamento Magico,544270286,We Home,,Porto - Saragozza,44.49158,11.30768,Entire home/apt,88,1,9,2024-05-28,0.42,3,95,7,
739752312610648267,Il Fiore della fiera per un soggiorno unico,49690307,Vanessa,,Navile,44.51307,11.3541,Entire home/apt,100,2,34,2024-09-11,1.49,5,46,18,
739822102284595879,"Solo per donne, camera in zona Fiera",407620284,Katia,,San Donato - San Vitale,44.50382,11.36714,Private room,56,3,32,2024-09-12,1.42,1,56,21,
740307480474575631,Bolognina cozy apartment,867898,Enrico,,Navile,44.51488,11.3462,Entire home/apt,111,2,26,2024-09-06,2.35,1,76,26,
740375943373044978,Everyday Apartments Petroni 18/2,121985563,Giulio,,Santo Stefano,44.4951526,11.3513784,Entire home/apt,286,1,14,2024-09-16,0.74,9,265,10,
740429937335148909,Loft del Pratello,60469248,Michele,,Porto - Saragozza,44.49552730000001,11.3289772,Entire home/apt,234,1,13,2024-05-30,0.57,1,87,4,
740456123670896647,Appartamento San Felice. Centro Bologna,220011240,Pietro,,Porto - Saragozza,44.49765,11.33241,Entire home/apt,216,1,16,2024-05-20,0.77,1,171,7,
741016701939923325,Comodo monolocale in centro a Bologna,233302823,Simone,,Santo Stefano,44.49838596871696,11.350707560777664,Entire home/apt,96,1,80,2024-09-10,3.71,1,309,42,037006-AT-02909
741098031261023367,Appartamento  a Bologna adatto a viaggi di lavoro,428205286,Roberto,,Borgo Panigale - Reno,44.49123,11.30031,Entire home/apt,202,1,0,,,3,334,0,
741110543034699782,Appartamento a Bologna adatto a coppie o famiglie,428205286,Roberto,,Borgo Panigale - Reno,44.48962,11.2987,Entire home/apt,202,1,1,2022-11-20,0.04,3,334,0,
742370556035502605,Sito vicino alla fiera e all’ospedale Sant’Orsola,482850975,Enrico,,San Donato - San Vitale,44.5021675,11.3697211,Entire home/apt,83,2,82,2024-07-08,3.57,1,68,33,
742521406138875840,Piccolo appartamento nel centro di Bologna,227940825,Veronica,,Santo Stefano,44.48718,11.34872,Entire home/apt,,5,0,,,1,358,0,
742577854408877374,"Castiglione35Home, Bologna centro storico",7415765,Matteo,,Santo Stefano,44.48994,11.3475,Entire home/apt,109,2,135,2024-08-24,5.87,1,116,63,037006-AT-02429
742755134261116376,Goito Home: In centro a Bologna,7441756,Benedetto Raffaello,,Santo Stefano,44.4969523,11.3447198,Entire home/apt,180,3,16,2024-04-29,0.70,21,309,4,
743355653222338245,Venturini Guest House - Centro città,91934993,Francesca,,Santo Stefano,44.4991586,11.3453828,Entire home/apt,179,2,9,2023-12-11,0.39,2,132,2,IT037006B46X7V2TAC
743419728023441515,The Loft,18441559,Lelio,,Santo Stefano,44.49026420000001,11.356491,Entire home/apt,180,2,1,2024-04-10,0.19,1,11,1,
744012184265840875,Vie d'acqua Piccola Venezia/Bologna,355367247,Vie D'Acqua Di Viana Sandra,,Santo Stefano,44.4984905,11.3453834,Entire home/apt,67,2,24,2024-08-18,1.08,5,208,15,
744047356167325049,"*Turtlén Apartment*
San Gervasio",484740933,Elisa,,Porto - Saragozza,44.49591961967922,11.337774684655754,Entire home/apt,114,2,37,2024-09-16,2.92,1,327,33,IT037006B4C4ICJ99D
744092311516250082,stanza privata in casa condivisa e parcheggio free,52395990,Efisio E Eugenia,,Navile,44.51042244959315,11.33618038147688,Private room,,2,8,2024-04-22,0.35,1,0,3,
744107744754464953,Matrimoniale-Bagno in comune,32062320,Daniele,,Santo Stefano,44.4828,11.36305,Private room,106,1,2,2024-05-11,0.46,6,345,2,Non e registrato
744113195348107421,"Masca53 Boutique Home, Modern Living Experience",27435617,Paola,,Santo Stefano,44.5000706,11.3508523,Entire home/apt,214,2,52,2024-09-15,2.29,5,111,28,
744211326005896627,"DeChiari21 Boutique Home, Golden Living Experience",27435617,Paola,,Santo Stefano,44.4901281,11.348357284655783,Entire home/apt,176,2,60,2024-09-15,2.62,5,103,37,
744604773849535539,Quiet Apartment - Affitti Brevi Italia,389732581,Global Service,,Savena,44.46989,11.39451,Entire home/apt,130,2,6,2024-02-12,0.31,8,345,1,037006-CV-00801
744605145353521765,Happy Apartment - Affitti Brevi Italia,389732581,Global Service,,Porto - Saragozza,44.49578,11.33344,Entire home/apt,143,2,8,2023-11-26,0.44,8,347,4,037006-CV-00532
744609576816015956,Casa di Anna,1967798,Francesco,,Navile,44.51461689914512,11.3398345071833,Entire home/apt,121,2,33,2024-07-21,1.44,3,337,12,IT037006C23ATPFVH7
744935134056991518,Bologna centro,484605776,Rose,,Porto - Saragozza,44.49863,11.34148,Private room,79,1,100,2024-08-30,4.35,1,4,23,
745325700708260121,5 min walk from MAMbo Bologna Apt! in the center,132464778,Welcome To Emilia Romagna & Marche!,,Porto - Saragozza,44.49974,11.33992,Entire home/apt,117,1,25,2024-09-03,1.64,79,32,23,037006-CV-00198
745399436353428181,Charme Appartamento immerso tra le mura bolognesi,427359247,Davide,,Santo Stefano,44.4969611,11.3475408,Entire home/apt,104,1,0,,,1,67,0,
745679277220383248,Sui Tetti di Bologna da Rosanna,56344750,Rosanna,,Navile,44.51111,11.34583,Entire home/apt,230,2,3,2024-05-20,0.14,1,85,1,IT037006C1EDUDRMP4
746041827975172045,Accademia delle Belle Arti University Apartment,132464778,Welcome To Emilia Romagna & Marche!,,Santo Stefano,44.49693,11.34951,Entire home/apt,226,1,48,2024-08-04,2.21,79,51,24,037006-CV-00198
746890431158782965,Bilocale Cairoli 9 by Studio Vita,45136743,Andrea,,Porto - Saragozza,44.5041855,11.338787,Entire home/apt,208,2,14,2024-08-12,0.71,23,246,8,037006-CV-00667
747000593066362696,Deliziosa Casetta a Bologna,10378771,Francesca,,Porto - Saragozza,44.5046261,11.3317876,Entire home/apt,131,2,27,2024-08-16,1.20,1,292,13,IT037006C26M5O554S
747575778790301417,Tower of Lovers - Ancient Altana,140013413,Greta,,Santo Stefano,44.4964,11.34382,Entire home/apt,337,1,111,2024-08-27,5.50,6,214,59,037006-AF-00585
748263002746121852,Moderno appartamento in centro città,71014233,Alessio,,Porto - Saragozza,44.4988361,11.331637,Entire home/apt,103,2,119,2024-09-01,5.34,3,3,57,
750642905997298555,Camera privata a due passi dal centro di Bologna,85844889,Valeria,,Navile,44.51662,11.34675,Private room,90,1,11,2024-05-20,0.59,1,161,2,
751025244272450802,"Bed & Breakfast Le Mura 
Accogliente  strategico",486000627,Assunta,,San Donato - San Vitale,44.49895610994462,11.35750114973753,Private room,55,2,71,2024-09-03,3.23,1,294,38,IT037006C19X3VRR9V
751176207900253089,Appartamento nuovo in posizione strategica,71315858,Alberto,,Santo Stefano,44.50301,11.35217,Entire home/apt,199,1,40,2024-07-07,1.77,1,252,25,
751181063476202477,UR-NEST San Giorgio,39681587,Rino,,Porto - Saragozza,44.4972058,11.340766,Entire home/apt,,1,21,2024-09-09,1.13,56,294,9,037006-CV-00235
751883429013797191,UR-NEST Santo Stefano,39681587,Rino,,Santo Stefano,44.4893175,11.350908,Entire home/apt,500,1,1,2022-11-20,0.04,56,89,0,037006-CV-00235
752207469930529096,Charlie's House with FREE private Parking,486227770,Carlotta,,Porto - Saragozza,44.495195,11.3189664,Entire home/apt,85,3,35,2024-09-08,1.56,1,239,23,IT037006C2LP8KGISR
752649022203054528,Artisan House,175797965,Silvia E Laura,,Santo Stefano,44.4968520114672,11.346468596593517,Entire home/apt,257,3,58,2024-09-16,3.02,1,323,35,IT037006C2S52QI9HB
752829966395612962,Casa Marcello,178423912,Tiziana,,Savena,44.46698869999999,11.3753259,Entire home/apt,90,3,10,2024-07-24,0.46,1,356,7,IT037006C2DD7P7ODU
753536218640887449,Grazioso appartamento zona Saragozza Bologna,486460089,Eda,,Porto - Saragozza,44.49065076288918,11.318696555108039,Entire home/apt,100,1,52,2024-08-18,2.34,3,59,40,
754270235496747266,Grazioso trilocale moderno,96843965,Domenico,,San Donato - San Vitale,44.49887,11.36813,Entire home/apt,78,2,28,2024-08-15,1.39,1,61,18,
754423004111976991,This Must Be The Place,3246049,Francesco,,Santo Stefano,44.489971280496036,11.341239499999988,Entire home/apt,153,3,57,2024-09-06,2.58,2,100,25,
754722410142186183,"Stanza Nuova in centro Bologna,300mt dallo Stadio",90383264,Martina,,Porto - Saragozza,44.50082,11.30891,Private room,107,1,16,2024-06-24,0.71,1,358,1,
754812671827948460,Monolocale ammobiliato zona Ospedale Sant'Orsola,31948459,Elena,,San Donato - San Vitale,44.49405882971015,11.35843610231568,Entire home/apt,153,3,7,2024-05-20,0.31,1,358,4,IT037006C2GJWTOCUR
755069338337667801,"CaMarco, a pochi passi da Villa Erbosa",486760552,Marco,,Navile,44.53025,11.35265,Entire home/apt,154,3,19,2024-06-14,0.85,1,130,5,037006-AT-02521
755139804416800715,Arpa Apartments Bologna center,186723156,Ardinel,,Santo Stefano,44.490198,11.352223,Entire home/apt,170,1,6,2024-08-26,1.51,3,291,6,IT037006B4ZLSEUZXD
755158228928450768,Arpa Central Station,186723156,Ardinel,,Navile,44.5146803,11.3421045,Private room,106,1,14,2024-08-16,3.50,3,343,14,IT037006C1C6UMH4WX
755158290474726551,Arpa apartments Bologna center 1,186723156,Ardinel,,Santo Stefano,44.490198,11.352223,Entire home/apt,189,1,14,2024-08-30,0.64,3,307,13,IT037006B4VW93GCGW
755496516371378802,Charme Apartment,462902328,Affittibreviplus,,Santo Stefano,44.4880474,11.3524341,Entire home/apt,131,1,57,2024-08-23,2.64,14,82,31,037006-CV-00535
755800464907692796,Turris Apartments.RIVARENO centro storico Bologna,433674379,Turris Apartments,,Porto - Saragozza,44.49734,11.33236,Entire home/apt,151,1,79,2024-08-19,3.87,6,216,45,
756446022482948657,Suite Piazza San Francesco,32964652,Veronica,,Porto - Saragozza,44.49449,11.33586,Entire home/apt,141,1,3,2023-10-07,0.13,6,56,1,
757143652893336803,"Indipendenza Mansion City Centre, Big Terrace;",118543132,Antonio,,Santo Stefano,44.5015763942436,11.344586503704818,Entire home/apt,727,1,49,2024-09-11,3.90,6,269,48,037006-AT-03001
757987257429683206,Casa nel Paradiso - Old town - historic center,434616140,Elena,,Porto - Saragozza,44.495841113663076,11.332452985180662,Entire home/apt,186,2,23,2024-09-12,1.03,1,227,13,IT037006C27QVOXSLH
758469263030219784,In pieno centro. A due passi da Piazza Maggiore,39414444,Michela,,Porto - Saragozza,44.49577,11.33758,Private room,127,1,40,2024-05-20,1.79,1,17,16,037006-BB-01010
758488143114472338,Appartamento  a Bologna di 85 metri quadrati.,487391314,Gianluca,,Savena,44.477432755994656,11.396357299999984,Entire home/apt,71,1,0,,,1,360,0,
758782131666245925,Primaticcio Maison,288018475,Viandante,,Navile,44.5216333,11.350251,Entire home/apt,,2,7,2023-04-30,0.36,5,0,0,
759488787150107588,Ampio monolocale nel cuore del centro storico,23351277,Flavia,,Porto - Saragozza,44.4945355,11.3298095,Entire home/apt,70,2,92,2024-09-08,4.23,3,239,45,
759880717040146588,Suite 2 Palazzo Marconi,152945951,Germani,,Porto - Saragozza,44.4982364,11.3379148,Entire home/apt,256,3,95,2024-09-13,4.35,23,78,46,037006-AT-02476
760074745335156389,Appartamento incantevole con caminetto e terrazza,51977237,Carolina,,Porto - Saragozza,44.49688,11.32105,Entire home/apt,92,1,38,2024-08-04,2.10,1,167,27,
760162223848778454,Lussuoso appartamento nel cuore di Bologna,487711355,Edoardo,,Porto - Saragozza,44.49786,11.34278,Entire home/apt,,1,29,2024-08-03,1.45,4,89,16,
761017563591520112,Appartamento Camonia Bologna,487812379,Francesco,,Borgo Panigale - Reno,44.50467070000001,11.3015011,Entire home/apt,80,2,0,,,1,35,0,037006-AT-02471
761391567817119328,Barozzi Apartment - Bologna,60724597,Gian William,,Santo Stefano,44.5044697,11.3473947,Entire home/apt,184,3,19,2024-09-16,1.22,1,0,9,IT037006C2JUO68UVU
761414785389975900,Camera Doppia Classic,71763535,Art Hotel Commercianti,,Santo Stefano,44.49256296005591,11.342471720237715,Private room,,1,0,,,10,248,0,IT037006A17U5UDUHU
761672934783178053,Lovely 1 bedroom apartment nearby Piazza Maggiore,284021747,Matteo,,Santo Stefano,44.49303324526636,11.344877779483795,Entire home/apt,800,2,2,2023-09-28,0.09,3,340,1,IT037006C26PR6F2DV
762197354094709301,Trilocale quartiere Mazzini,471471359,Mario,,Santo Stefano,44.4838878,11.3702329,Private room,84,15,0,,,1,89,0,
762316697899554199,Saragozza Apartment 6: Bright and central flat,50905063,Nicolò,,Porto - Saragozza,44.4904763,11.3268278,Entire home/apt,206,1,29,2024-08-21,1.58,14,153,22,IT037006B4DE3EL69H
762336371226978109,Saragozza Apartment 5: Bright and central flat,50905063,Nicolò,,Porto - Saragozza,44.4904763,11.3268278,Entire home/apt,209,1,52,2024-08-02,3.06,14,154,31,IT037006B4DE3EL69H
762785624714170105,Camera Doppia Deluxe,71763535,Art Hotel Commercianti,,Santo Stefano,44.4925974,11.34252,Private room,,1,0,,,10,216,0,IT037006A17U5UDUHU
762956950218715558,Doppia Deluxe con Terrazza,71763535,Art Hotel Commercianti,,Santo Stefano,44.4925974,11.34252,Private room,,1,0,,,10,202,0,IT037006A17U5UDUHU
762964531477967016,Mia home,488231203,Gianfranco,,Borgo Panigale - Reno,44.51918837444932,11.276495770904287,Entire home/apt,80,1,24,2024-04-25,1.14,1,84,5,IT037006C2QE7JW64U
763006881774461614,"""SUITE"" in Villetta privata.",255209788,Ermanno,,Navile,44.5105539506479,11.349276602268219,Private room,76,2,76,2024-06-13,3.45,1,216,24,IT037006C1J8OPXKZG
763015592441913848,Vista incredibile - Piazza S.Stefano,423262880,Daniel,,Santo Stefano,44.4921648,11.3480778,Entire home/apt,284,1,100,2024-09-11,4.53,3,249,43,
764270105909070451,Appartamento con corte esterna,404379594,Rosy,,Porto - Saragozza,44.50289191547675,11.308332925131243,Entire home/apt,80,2,59,2024-09-04,3.17,1,314,20,037006-AT-02480
764445025559632116,Milleventi Apartments,102285693,Alessandro,,Porto - Saragozza,44.5017435,11.3412861,Entire home/apt,216,2,0,,,1,359,0,IT037006B4I9763DII
764892893996628677,Apartment Sant'Orsola Malpighi,450913109,Gianluca,,San Donato - San Vitale,44.485837141217985,11.369034276721202,Entire home/apt,166,1,23,2024-07-19,1.34,1,181,16,IT037006C2EBMDSN55
765610561381987402,Camera 1 Nettuno,488698643,Ornela,,Porto - Saragozza,44.50274,11.34315,Private room,,1,2,2023-03-05,0.10,1,0,0,8198131351
765858339502774956,San Donato Fiera Apartment,132464778,Welcome To Emilia Romagna & Marche!,,San Donato - San Vitale,44.5082,11.37116,Entire home/apt,96,1,23,2024-08-20,1.17,79,47,11,037006-CV-00198
765889256476133498,Appartamento design zona colli,1685170,Silvia,,Santo Stefano,44.4773044,11.3358676,Entire home/apt,98,3,0,,,1,94,0,
766430886081737508,Casa Melo Mini House,132464778,Welcome To Emilia Romagna & Marche!,,Porto - Saragozza,44.4903318,11.3093449,Entire home/apt,88,1,30,2024-09-08,1.58,79,64,22,037006-CV-00198
766835475881623844,Appartamento d’epoca  centrale,878613,Edoardo,,Porto - Saragozza,44.49816,11.3369,Entire home/apt,,1,0,,,1,269,0,
767133862380650623,Realkasa Azeglio 60,228384114,Realkasa,,Porto - Saragozza,44.48957,11.33934,Entire home/apt,,3,10,2024-05-20,0.48,94,0,1,037006-AT-02820
767355766617008877,A room with a beautiful view of the city,334664176,Paniz,,San Donato - San Vitale,44.5103825,11.394753,Private room,,1,15,2024-04-19,1.01,1,0,10,
767934089320697702,Wonderful Italy | Studio Grey,487811050,Wonderful Italy Emilia-Romagna,,Porto - Saragozza,44.504292,11.3415449,Entire home/apt,61,1,35,2024-03-07,0.92,173,336,2,
767944807883442551,Wonderful Italy | Classic Marconi Apartment,487811050,Wonderful Italy Emilia-Romagna,,Porto - Saragozza,44.5008714,11.3395105,Entire home/apt,133,1,76,2024-04-04,1.03,173,328,2,
767944959302778784,Wonderful Italy | Galleria del Reno 2B,487811050,Wonderful Italy Emilia-Romagna,,Porto - Saragozza,44.5000347,11.3394471,Entire home/apt,74,1,42,2024-09-01,0.72,173,222,5,
767987625064527242,Wonderful Italy | Appartamento Rialto,487811050,Wonderful Italy Emilia-Romagna,,Santo Stefano,44.4892387,11.3496549,Entire home/apt,86,1,21,2024-05-20,0.69,173,1,6,
768017506328230749,Appartamento d'Azeglio nel salotto di Bologna,487811050,Wonderful Italy Emilia-Romagna,,Porto - Saragozza,44.4906628,11.3413895,Entire home/apt,126,1,11,2024-09-12,0.37,173,353,3,037006-AT-03342
768031028075402631,Wonderful Italy | Fossalta Vintage Apartment,487811050,Wonderful Italy Emilia-Romagna,,Santo Stefano,44.4952462,11.3437192,Entire home/apt,107,1,21,2024-09-05,1.03,173,313,12,
768171371279733960,Monolocale Soppalcato Marsala33,489115676,Martina,,Santo Stefano,44.4967201,11.3473979,Entire home/apt,89,2,23,2024-07-05,1.06,1,331,10,
768636684807176342,ZimmerFrei: camera con bagno in centro Bo,296707931,Emanuela,,Porto - Saragozza,44.49864,11.34233,Private room,82,1,136,2024-09-14,6.23,2,65,80,037006-AF-09612
769554110876319628,Divano in Affitto,314955560,Carlo,,Savena,44.467230308708295,11.378544196486473,Private room,71,1,0,,,1,362,0,
769598189208567774,Stanza deliziosa a Bologna,486460089,Eda,,Porto - Saragozza,44.49027,11.31849,Private room,70,1,2,2024-09-03,2,3,59,2,
769598198558295875,stanza graziosa zona Saragozza,486460089,Eda,,Porto - Saragozza,44.49168,11.31858,Private room,70,1,0,,,3,59,0,
770131837482279196,Downtown Loft | Rooftop Terrace| 2 bedrooms| AC,18058406,Alina Maria,,Porto - Saragozza,44.49764,11.33254,Entire home/apt,265,2,93,2024-08-31,4.32,1,218,45,
770782760261307440,Casa Klara,11543364,Giovanna,,Porto - Saragozza,44.4968239,11.3337862,Entire home/apt,125,2,17,2024-08-25,0.79,2,4,11,IT037006C23RRO9UK9
770851719479515010,Elegante monolocale di design,487306738,Davide,,Porto - Saragozza,44.500902419673814,11.340844072401524,Entire home/apt,116,1,121,2024-09-14,6.49,1,134,77,IT037006B45JKJJ4RV
772345219951617776,Clavature Suite,489840141,Olimbi,,Santo Stefano,44.49322799999999,11.3442182,Entire home/apt,266,1,58,2024-08-28,3.03,1,274,42,
772413546309690886,Appartamento comodo per fiere,487685463,Barbara,,Savena,44.4833118,11.3940728,Entire home/apt,,20,0,,,1,0,0,
772550034364930127,La Boheme Confortevole,213344221,Olivia,,Santo Stefano,44.5010186,11.3481568,Entire home/apt,146,2,59,2024-09-12,3.24,1,172,34,
772887171876693543,"Appartamento immerso nel verde, 3 persone",308897961,Centro Turistico Città Di Bologna,,Navile,44.52322,11.3703,Entire home/apt,198,1,1,2024-08-01,0.63,3,73,1,037006-CP-00001
772892625758325932,Appartamento immerso nel verde 2persone,308897961,Centro Turistico Città Di Bologna,,Navile,44.52326,11.37197,Entire home/apt,167,1,0,,,3,73,0,037006-CP-00001
774008868899436115,-20% [Private Parking] centro storico: l’affresco,457784234,Elisa,,Santo Stefano,44.4969611,11.3475408,Entire home/apt,241,1,65,2024-08-28,3.01,3,280,41,IT037006B4UWA9X9BJ
774390387565781192,Appartamento Murri Savena,7300547,Michelangelo,,Savena,44.4784,11.37692,Entire home/apt,91,2,69,2024-09-14,3.32,1,22,20,
774667228886892793,Private room in shared apt,490221102,Giulia,,Porto - Saragozza,44.50144,11.32894,Private room,89,2,38,2024-05-25,2.07,1,82,23,037006-BB-01042
775106239910677964,Stanza enorme con balcone,82666722,Giuseppe,,Navile,44.54203,11.35846,Private room,65,3,19,2024-06-29,1.04,1,155,12,
775792647511632105,stanza nel cuore di bologna,471308180,Gianni,,Santo Stefano,44.49308,11.3569,Entire home/apt,150,1,7,2023-03-08,0.33,2,361,0,
775987499154276300,Wonderful Italy | Altabella Design Apartment,487811050,Wonderful Italy Emilia-Romagna,,Santo Stefano,44.4950855,11.3453331,Entire home/apt,,1,27,2024-05-28,1.26,173,0,11,
776747802437971657,Appartamento centro storico,490590856,Giuseppe,,Santo Stefano,44.4981406,11.3490536,Entire home/apt,65,3,0,,,1,359,0,
778037580200701277,Casa Lorena,357381036,Loreno,,Santo Stefano,44.48188,11.35902,Private room,68,1,18,2024-06-13,0.86,1,346,10,
778226528309544607,The Unicorn open space,58599457,Behnaz,,San Donato - San Vitale,44.5053641,11.3574822,Entire home/apt,65,1,3,2023-05-02,0.16,1,46,0,
779478964630091394,Primaticcio 3 Camera nel Bosco,288018475,Viandante,,Navile,44.52131,11.35077,Private room,,2,7,2024-03-18,0.34,5,0,5,
779488211114029728,"la casa di Adele
(parcheggio privato gratuito)",420924162,Paolo,,Savena,44.48208362821178,11.379686699999988,Entire home/apt,74,1,110,2024-09-16,5.27,2,234,64,IT037006C25ZCHZL8R
779674614589683983,"la casa di aurora 
(parcheggio privato gratuito)",420924162,Paolo,,Savena,44.481883088060705,11.37838352698365,Entire home/apt,74,1,179,2024-09-16,8.43,2,223,98,IT037006C22KUVH5RA
780368800069608111,Circusville,491174980,Carmen,,Porto - Saragozza,44.49144,11.33512,Entire home/apt,8713,2,1,2023-01-01,0.05,1,105,0,037006-AT-02315
781183729810627490,Marsala Terrace Apartment,491321504,Fabio,,Santo Stefano,44.4965838,11.3476154,Entire home/apt,,2,11,2024-09-03,0.53,1,0,8,
781735951859790791,Wonderful Italy | Binario 1 Apartment,487811050,Wonderful Italy Emilia-Romagna,,Porto - Saragozza,44.5047244,11.3439975,Entire home/apt,84,1,81,2023-05-15,0.86,173,54,0,
781757283453362353,Wonderful Italy | Residenza del Reno,487811050,Wonderful Italy Emilia-Romagna,,Porto - Saragozza,44.5000347,11.3394471,Entire home/apt,77,1,37,2024-05-10,0.63,173,328,11,475845
781784122464776907,Wonderful Italy | Chez Cristina,487811050,Wonderful Italy Emilia-Romagna,,Santo Stefano,44.4874837,11.3535844,Entire home/apt,81,1,6,2023-11-12,0.33,173,337,3,73567
781810157239622560,Apt 2 a Villa Saltarelli vicino all'aeroporto,487811050,Wonderful Italy Emilia-Romagna,,Borgo Panigale - Reno,44.5282963,11.286205,Entire home/apt,54,1,10,2024-07-11,0.48,173,342,5,
782305554896118955,Wonderful Italy | Tiarini Apartment in Bolognina,487811050,Wonderful Italy Emilia-Romagna,,Navile,44.5084439,11.3452132,Entire home/apt,69,1,14,2024-09-07,0.20,173,330,4,274639
782321093131136224,Wonderful Italy | Classic style apartment,487811050,Wonderful Italy Emilia-Romagna,,San Donato - San Vitale,44.49426,11.36209,Entire home/apt,62,1,5,2024-08-17,0.25,173,334,3,
782323491212478851,Corte Galluzzi alla Basilica di S. Petronio,487811050,Wonderful Italy Emilia-Romagna,,Santo Stefano,44.4921282,11.342276,Entire home/apt,86,1,252,2024-09-10,2.59,173,337,23,
782372929957192304,Wonderful Italy | Sotto i portici di V. Pietralata,487811050,Wonderful Italy Emilia-Romagna,,Porto - Saragozza,44.4957878,11.331017,Entire home/apt,77,1,37,2024-08-02,1.03,173,318,14,
782385799410122764,Wonderful Italy | Massarenti 14 a Porta San Vitale,487811050,Wonderful Italy Emilia-Romagna,,San Donato - San Vitale,44.4942139,11.3583781,Entire home/apt,60,1,10,2024-09-06,0.54,173,325,4,
782471193300400575,Residenza Bologna 04 Marzo,491532835,Sara,,Borgo Panigale - Reno,44.5139579,11.2849054,Entire home/apt,85,1,3,2023-03-24,0.15,1,303,0,IT037006C20LVF2D2T
782543962046951395,Wonderful Italy | Appartamento al Pratello,487811050,Wonderful Italy Emilia-Romagna,,Porto - Saragozza,44.4954628,11.3319953,Entire home/apt,69,1,48,2024-07-04,0.73,173,343,1,
782594476164391503,"Double room in San Lazzaro, central and quiet",98616839,Agetur,,Savena,44.47292,11.40109,Private room,116,1,3,2024-04-07,0.18,1,352,2,
783048636610608582,Wonderful Italy | Casa alla Pinacoteca Nazionale,487811050,Wonderful Italy Emilia-Romagna,,Santo Stefano,44.4982983,11.350715,Entire home/apt,63,1,9,2024-04-07,0.47,173,340,5,
784036160835258438,Centralissima e silenziosa,358952033,Pietro,,Santo Stefano,44.4879083,11.3457748,Private room,77,1,31,2024-09-14,1.52,1,284,14,
784659850152909532,Soggiorno e benessere.,7755784,Simona,,Borgo Panigale - Reno,44.49343,11.29492,Private room,50,3,10,2024-05-18,0.55,1,15,7,
785312753086491113,Bilocale in centro a Bologna,341649743,Andrea,,Porto - Saragozza,44.49983599999999,11.3416047,Entire home/apt,105,4,30,2024-09-10,1.59,1,20,13,685891
785339371427073728,bambaglioli 2 torri,185020416,Andrea,,Santo Stefano,44.4865615,11.3336026,Entire home/apt,97,2,3,2023-08-03,0.19,1,228,0,
785562894581099365,Casa Farina,492045817,Maria Italia,,Navile,44.51841,11.3581,Entire home/apt,345,2,60,2024-09-09,3.08,1,163,33,IT037006C28PYUW9PX
785929851603958608,Wonderful Italy | Modern Apartment in Bologna,487811050,Wonderful Italy Emilia-Romagna,,San Donato - San Vitale,44.5011765,11.3692205,Entire home/apt,98,1,5,2024-09-01,0.37,173,302,3,
785950349312385672,GetTheKey Murri Apartment,6100445,Mattia,,Santo Stefano,44.48209,11.35967,Entire home/apt,238,3,28,2024-07-31,1.36,15,115,13,IT037006C29PQO9JWP
786023085793592945,GetTheKey Fiore Giallo Apartment,6100445,Mattia,,Santo Stefano,44.4939608,11.3481141,Entire home/apt,196,3,23,2024-08-11,1.20,15,155,9,037006-AT-02752
786130423579015030,Simpatico monolocale soppalcato,45065164,Antonella,,Navile,44.50759,11.34501,Entire home/apt,73,2,54,2024-08-24,2.59,1,32,31,IT037006C2P3644HD6
787062977869911590,Cuore di Bologna: Re Enzo Suite,492308902,Paolo,,Santo Stefano,44.49379,11.34584,Entire home/apt,347,1,58,2024-08-29,2.80,6,323,27,037006-AF-00665
787106936310855678,Cuore di Bologna: San Luca Suite,492308902,Paolo,,Santo Stefano,44.49459,11.34455,Entire home/apt,238,1,24,2024-08-04,1.15,6,324,8,037006-AF-00666
787122597386969171,Cuore di Bologna: Portici Suite,492308902,Paolo,,Santo Stefano,44.49448,11.34563,Entire home/apt,214,1,68,2024-08-30,3.26,6,328,35,037006-AF-00666
